index,MovieID,Title,MPAA_Rating,Budget,Gross,Release_Date,Genre,Runtime,Rating,Rating_Count
313,314,The Polar Express,G,165000000,305875730,2004-11-10,Animation,100,6.6,158237
314,315,Troy,R,175000000,497409852,2004-05-13,War,163,7.2,460689
315,316,Spider-Man 2,PG-13,200000000,783766341,2004-06-25,Action,127,7.3,511447
316,317,The 40 Year Old Virgin,R,26000000,109449237,2005-08-11,Comedy,116,7.7,500448
317,318,Walk the Line,PG-13,28000000,186438883,2005-09-13,Drama,136,7.8,218317
318,319,Wedding Crashers,R,40000000,285176741,2005-07-14,Comedy,119,6.9,318291
319,320,Flightplan,PG-13,55000000,223387299,2005-09-22,Thriller,98,6.3,145570
320,321,The Pacifier,PG,56000000,113006880,2005-03-04,Comedy,95,5.6,82064
321,322,Hitch,PG-13,70000000,368100420,2005-02-10,Comedy,118,6.6,282005
322,323,Robots,PG,75000000,260696994,2005-03-10,Animation,91,6.3,124743
323,324,Madagascar,PG,75000000,532680671,2005-05-25,Animation,86,6.9,340576
324,325,The Longest Yard,PG-13,82000000,190320568,2005-05-19,Drama,113,6.4,153016
325,326,Fantastic Four,PG-13,100000000,330579719,2005-06-29,Action,106,5.7,300723
326,327,Fun with Dick and Jane,PG-13,100000000,202026112,2005-12-21,Comedy,90,6.1,126990
327,328,Mr. & Mrs. Smith,PG-13,110000000,478207520,2005-06-07,Comedy,120,6.7,150380
328,329,Star Wars: Episode III - Revenge of the Sith,PG-13,113000000,850000000,2005-05-17,Science Fiction,140,7.5,653713
329,330,War of the Worlds,PG-13,132000000,591739379,2005-06-28,Science Fiction,116,6.5,394088
330,331,Batman Begins,PG-13,150000000,374218673,2005-06-10,Action,140,8.2,1222163
331,332,Charlie and the Chocolate Factory,PG,150000000,474968763,2005-07-13,Family,115,6.6,397238
